Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,"",200192160,"Stöck, M., Sicilia, A., Belfiore, N., Buckley, D., Lo Brutto, S., Lo Valvo, M. and Arculeo, M.","","",,182530066,Bufotes viridis,"","",8,"",DOI: 10.1186/1471-2148-8-56,"","","",BMC Evolutionary Biology,"","",Published,Post-Messinian evolutionary relationships across the Sicilian channel: Mitochondrial and nuclear markers link a new green toad from Sicily to African relatives.,journal article,"",56,2008
Assessment,,,200192160,"Botnariuc, N. and Tatole, V. eds.",,,,182530066,Bufotes viridis,,,,,,,,,,,,,Cartea Rosie a vertebratelor din România. Museul National de Istorie Naturala “Grigore antipa”,Book,,,2005
Assessment,,"",200192160,"Özeti, N. and Yilmaz, I.","","",,182530066,Bufotes viridis,"","","","",221,"","","",Ege Üniversitesi Fen Fakültesi Kitaplar Serisi,"","",Published,Türkiye amphibileri,journal article,"",151,1994
Assessment,,"",200192160,"Kuzmin, S.L.","","",,182530066,Bufotes viridis,"","amphibians, systematics, distribution, ecology, conservation, USSR","","","",Magdeburg - Heidelberg,Westarp – Spektrum,"","","","",Published,Die Amphibien Russlands und Angrenzender Gebiete,book,"","",1995
Assessment,,"",200192160,"Dely, G.","","",,182530066,Bufotes viridis,"","","","","",Budapest,Ákadémiai Kiadó,"","","","",Published,"Kétéltűek-Amphibia: Magyarország Állatvilága, Faunae Hungariae",book,"","",1967
Assessment,,"",200192160,"Gasc, J.P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, R., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,182530066,Bufotes viridis,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d'Histoire Naturelle,"Gasc, J.-P. et al.","","","",Published,Atlas of Amphibians and Reptiles in Europe,book,"","",1997
Assessment,,"",200192160,"Cogălniceanu, D., Aioanei, F. and Matei, B.","","",,182530066,Bufotes viridis,"","","","",p. 1-114.,"",Editura Ars Docendi,"","","","",Published,Amfibienii din România. Determinator. [Amphibians of Romania].,book,"","",2000
Assessment,,"",200192160,"Stöck, M., Moritz, C., Hickerson, M., Frynta, D., Dujsebayeva, T., Eremchenko, V., Macey, J.R., Papenfuss, T.J. and Wake, D.B.","","",,182530066,Bufotes viridis,"","","","",663-689,"","","",Molecular Phylogenetics and Evolution,"","",Published,Evolution of mitochondrial relationships and biogeography of Palearctic green toads (<i>Bufo viridis</i> subgroup) with insights in their genomic plasticity,journal article,"",41,2006
Assessment,,"",200192160,"Frost, D.R.","","",,182530066,Bufotes viridis,"","","","","","American Museum of Natural History, New York, USA.",American Museum of Natural History,"","","","","",Amphibian Species of the World: an Online Reference. Version 6.0,electronic source,http://research.amnh.org/herpetology/amphibia/index.html,"",2020
Assessment,,,200192160,"Chobot, K. and Něměc, M.",,,,182530066,Bufotes viridis,,,,,,,Nature Conservation Agency of the Czech Republic,,,,,Published,Příroda: Červený seznam ohrožených druhů České republiky,book,,,2017
Assessment,,"",200192160,"Dufresnes, C., Mazepa, G., Jablonski, D., Oliveira, R.C., Wenseleers, T., Shabanov, D.A., Auer, M., Ernst, R., Koch, C., Ramirez-Chaves, H.E., Mulder, K.P., Simonovo, E.,  Tiutenko, A., Kryvokhyzhar, D., Wennekes, P.L., Zinenko, O.I., Korshunov, A.V., Al-Johany, A.M., Peregontsev, E.A., V.Masroor, R., Betto-Colliard, C., Denoël, M., Borkin, L.J., Skorinov, D.V., Pasynkova, R.A., Mazanaeva, L.F., Rosanov, J.M., Dubey, S. and Litvinchuk, S.N","","",,182530066,Bufotes viridis,"","","","",1-25,"","","",Molecular Phylogenetics and Evolution,"","",Published,Fifteen shades of green: The evolution of <i>Bufotes</i> toads revisited,journal article,"",141,2019
Assessment,,"",200192160,"Stanković, D., Lužnik, M. and Poboljšaj, K","","",,182530066,Bufotes viridis,"","","","",32-44,Exeter,Pelagic Publishing,A. Heatwole and J.W. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,"","",Published,Conservation and declines of amphibians in Slovenia,book section,"",11,2015
Assessment,,"",200192160,"Corti, C., Lo Cascio, P. and Razzetti, E.","","",,182530066,Bufotes viridis,"","","","",800,Florence,Societas Herpetologica Italica/Polistampa,"Bernini, F., Doria, G., Razzetti, E. and Sindaco, R.",Atlante degli Anfibi e Rettili d’Italia/Atlas of Italian Amphibians and Reptiles,"","",Published,Erpetofauna delle isole italiane/Herpetofauna of the Italian islands,book section,"","",2006
Assessment,,,200192160,"Al-Qahtani, A.R. and Al-Johany, A.M.",,,,182530066,Bufotes viridis,,,,,1380-1386,,,,Saudi Journal of Biological Sciences,,,Published,Amphibians distribution and habitats in the southwestern region of Saudi Arabia,journal article,,25,2018
Assessment,,"",200192160,"Guarino, F., Mezzasalma, M., Odierna, G., Picariello, O.L.A., Petraccioli, A., Viglietti, S. and Maio, N","","",,182530066,Bufotes viridis,"","",3,"",1-13,"","","",BORNH Bulletin of Regional Natural History,"","",Published,"Breeding sites of the Italian Green Toad, <i>Bufotes balearicus</i> (Boettger, 1880) in Naples (Italy)",journal article,"",1,2021
Assessment,,"",200192160,"Litvinchuk, S.N., Svinin, A.O. and Dujsebayeva, T.N.","","",,182530066,Bufotes viridis,"","","","",361–371,"","","",Bonn Zoological Bulletin,"","",Published,Morphological differentiation between diploid and polyploid species of green toads (Anura: Bufonidae: <i>Bufotes</i>) in Central Asia,journal article,https://doi.org/10.20363/BZB-2021.70.2.361,70,2021
Assessment,,,200192160,Anonymous,20.11.2013,,,182530066,Bufotes viridis,,,,,,,Approved by Ministerial Order No. 1280,,,,,Published,Red List of Wild Flora and Fauna of Albania,report,,,2013
Assessment,,"",200192160,"Baran, İ., Avcı, A., Kumlutaş, Y., Olgun, K. and Ilgaz, Ç","","",,182530066,Bufotes viridis,"","","","",223,Ankara,Palme Yayınları,"","","","",Published,Türkiye Amfibi ve Sürüngenleri [The Amphibian and Reptiles of Turkey],book,"",2028,2021
Assessment,,"",200192160,Anonymous,"","",,182530066,Bufotes viridis,No. 82/02 and 42/10,"","","","","","","",Official Gazette of the Republic of Slovenia,"","",Published,"Rules on the inclusion of endangered plant and animal species in the Red List, Annex 6: Red list of Amphibians (Amphibia)",report,"","",2010
Assessment,,"",200192160,"Gollmann, G","","",,182530066,Bufotes viridis,"","","","",37–60,Wien,Böhlau Verlag,K.P. Zulka,"Rote Listen gefährdeter Tiere Österreichs. Checklisten, Gefährdungsanalysen, Handlungsbedarf. Teil 2: Kriechtiere, Lurche, Fische, Nachtfalter, Weichtiere. (Grüne Reihe des Lebensministeriums 14/2)","","",Published,Rote Liste der in Österreich gefährdeten Lurche (Amphibia) und Kriechtiere (Reptilia),book section,"","",2007
Assessment,,"",200192160,"Kostanjšek, R., Turk, M., Vek, M., Gutiérrez-Aguirre, I. and Gunde-Cimerman, N","","",,182530066,Bufotes viridis,"","",1,"",162-166,"","","",Salamandra,"","",Published,"First screening for <i>Batrachochytrium dendrobatidis</i>, <i>B. salamandrivorans</i> and <i>Ranavirus</i> infections in wild and captive amphibians in Slovenia",journal article,"",57,2021
Assessment,,,200192160,"Faizulin A. I., Svinin A. O., Ruchin A. B., Skorinov D. V., Borkin L. J., Rosanov Y. M., Kuzovenko A. E. and Litvinchuk S. N. ",,,,182530066,Bufotes viridis,,,(1/2),,35-45,,,,"Current Studies in Herpetology, Saratov",,,Published,"Distribution and contact zone of two forms of the green toad from the Bufotes viridis complex (Anura, Amphibia), differing in genome size, in the Volga region  ",journal article,,18 ,2018
Assessment,,"",200192160,"UICN France, MNHN and SHF","","",,182530066,Bufotes viridis,"","","","","","Paris, France","","","","","",Published,La Liste rouge des espèces menacées en France - Chapitre Reptiles et Amphibes de France métropolitaine,book,"","",2015
Assessment,,"",200192160,"Strachinis, I., Marschang, R.E., Lymberakis, P., Karagianni, K.M. and Azmanis, P","","",,182530066,Bufotes viridis,"","","","",127-138. https://doi.org/10.3354/dao03712,"","","",Diseases of Aquatic Organisms,"","",Published,Infectious disease threats to amphibians in Greece: new localities positive for <i>Batrachochytrium dendrobatidis</i>,journal article,https://doi.org/10.3354/dao03712,152,2022
Assessment,,"",200192160,"Graham, S., Togridou, A., Strachinis, I., Place, A. and Wilkinson, J.W","","",,182530066,Bufotes viridis,"","",2,"",13-20,"","","",The Captive & Field Herpetology Journal,"","",Published,"The first record of green toads <i>Bufotes</i> sp. from the island of Ios, Cyclades, Greece, with notes on the distribution and conservation of green frogs <i>Pelophylax kurtmuelleri</i> (Gayda, 1940) on Ios and Milos",journal article,"",4,2020
Assessment,,"",200192160,"Dufresnes, C., Probonas, N.M. and Strachinis, I","","",,182530066,Bufotes viridis,"","","","",420-428,"","","",Integrative Zoology,"","",Published,A reassessment of the diversity of green toads (<i>Bufotes</i>) in the circum-Aegean region,journal article,"",16,2021
Assessment,,"",200192160,IUCN,28 October 2024,"",,182530066,Bufotes viridis,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",200196698,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,173109790,Hyla meridionalis,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,"","","","",Published,Atlas of Amphibians and Reptiles in Europe,edited book,"","",1997
Assessment,,"",200196698,"Recuero, E., Iraola, A., Rubio, X., Machordom, A. and Garcia-Paris, M","","",,173109790,Hyla meridionalis,"","",7,"",1207-1219,"","","",Journal of Biogeography,"","",Published,Mitochondrial differentiation and biogeography of <i>Hyla meridionalis (Anura: Hylidae)</i>:an unusual phylogeographical pattern,journal article,"",34,2007
Assessment,,,200196698,"Dufresnes, C., Beddek, M., Skorinov, D.V., Fumagalli, L., Perrin, N., Crochet, P.-A. and Litvinchuk, S.N.",,,,173109790,Hyla meridionalis,,,,,291–299,,,,Molecular Phylogenetics and Evolution,,,Published,"Diversification and speciation in tree frogs from the Maghreb (<i>Hyla meridionalis</i> sensu lato), with description of a new African endemic.",journal article,,134,2019
Assessment,,,200196698,"Paracuellos, M., Fernández-Cardenete, J.R., González-Miras, E., Molina-Pardo, J.L., Ruiz, A., Enciso, J.P., Díaz, J.M., Jankowski, P., Palmero, M., Benavides, S. and Cruz, A.",,,,173109790,Hyla meridionalis,,,1,,62-69,,,,"Boletín de la Asociación Herpetológica Española,",,,Published,Posible declive de <i>Hyla meridionalis</i> en su extremo de distribución del sudeste ibérico,journal article,,28,2017
Assessment,,,200196698,"Rodríguez-Rodríguez, E.J., Beltrán, J.F., El Mouden, E.H., Slimani, T., Márquez, R. and Donaire-Barroso, D.",,,,173109790,Hyla meridionalis,,,2,,1-11,,,,SN Applied Sciences,,,Published,Climate change challenges IUCN conservation priorities: a test with western Mediterranean amphibians,journal article,,2,2020
Assessment,,"",200196698,"Escoriza, D. and Ben Hassine, J.","","",,173109790,Hyla meridionalis,"","","","","",London,Elsevier,"","","","",Published,Amphibians of North Africa,book,"","",2019
Assessment,,,200196698,"Tlidjane, A., Mensa M., Rebbah A.C., Telailia S., Seddiki S., Cherfrour A. and Mazri M.C.",,,,173109790,Hyla meridionalis,,,4,,179-201,,,,Bulletin de la Société zoologique de France,,,Published,La richesse et la distribution des amphibiens dans la région de Souk Ahras (Nord-Est de l’Algérie),journal article,,144,2019
Assessment,,"",200196698,"Dufresnes, C. and Crochet, P.-A","","",,173109790,Hyla meridionalis,"","",4,"",597-599,"","","",Zootaxa,"","",Published,The valid nomen for the tree frog (genus <i>Hyla</i>) of Tunisia and Eastern Algeria,journal article,"",4759,2020
Assessment,,,200196698,"Dufresnes, C. and Alard, B.",,,,173109790,Hyla meridionalis,,,2,,274-290,,,,Biological Journal of the Linnean Society,,,Published,An odyssey out of Africa: an integrative review of past and present invasions by the Mediterranean tree frog (<i>Hyla meridionalis</i>),journal article,,131,2020
Assessment,,,200196698,"Reino, L., Ferreira, M., Martínez‐Solano, Í., Segurado, P., Xu, C. and Márcia Barbosa, A.",,,,173109790,Hyla meridionalis,,,1,,88-98,,,,Journal of Biogeography,,,Published,Favourable areas for co‐occurrence of parapatric species: Niche conservatism and niche divergence in Iberian tree frogs and midwife toads,journal article,,44,2017
Assessment,,,200196698,"Frost, D.R. ",,,,173109790,Hyla meridionalis,,,,,,"New York, USA",American Museum of Natural History,,,,,,Amphibian Species of the World: an Online Reference. Version 6.1,electronic source,https://amphibiansoftheworld.amnh.org,,2022
Assessment,,"",200196698,IUCN,28 October 2024,"",,173109790,Hyla meridionalis,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",200682549,"Baran, I. and Atatür, M.K.","","",,58893474,Pelophylax bedriagae,"","","","","",Ankara,Republic of Turkey Ministry of Environment,"","","","",Published,Turkish Herpetofauna (Amphibians and Reptiles),book,"","",1998
Assessment,,"",200682549,"Arnold, E.N","","",,58893474,Pelophylax bedriagae,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,,200682549,"Demirsoy, A.",,,,58893474,Pelophylax bedriagae,,,,,205 pp,Ankara,Meteksen,,,,,,"Tükiye Omurgalilari, Sürüngenler",Book,,,1996
Assessment,,"",200682549,"Böhme, W. and Wiedl, H.","","",,58893474,Pelophylax bedriagae,"","","","",31-52,"","","",Zoology in the Middle East,"","",Published,"Status and zoogeography of the herpetofauna of Cyprus, with taxonomic and natural history notes on selected species (genera <i>Rana, Coluber, Natrix, Vipera</i>)",journal article,"",10,1994
Assessment,,"",200682549,"Plötner, J., Ohst, T., Böhme, W. and Schreiber, R.","","",,58893474,Pelophylax bedriagae,"","",4,"",397-412,"","","",Amphibia-Reptilia,"","",Published,"Divergence in mitochondrial DNA of near eastern water frogs with special reference to the systematic status of Cypriote and Anatolian populations (Anura, Ranidae)",journal article,"",22,2001
Assessment,,,200682549,"Plötner, J.",,,,58893474,Pelophylax bedriagae,,,,,,Bielefeld,Laurenti-Verlag,,,,,,Die Westpaläarkischen Wasserfrösche von Märtyrern der Wissenschaft zur Biologischen Sensation,Book,,,2005
Assessment,,"",200682549,"Schneider, H. and Sinsch, U.","","",,58893474,Pelophylax bedriagae,"","","","",57-65,"","","",Journal of Zoological Systematics and Evolutionary Research,"","",Published,"Taxonomic reassessment of Middle Eastern water frogs: Bioacoustic variation among populations considered as <i>Rana ridibunda, R. bedriagae</i> or <i>R. levantina</i>",journal article,"",37,1998
Assessment,,"",200682549,"Sinsch, U. and Schneider, H.","","",,58893474,Pelophylax bedriagae,"","",2,"",67,"","","",Journal of Zoological Systematics and Evolutionary Research,"","",Published,"Taxonomic reassessment of Middle Eastern water frogs: Morphological variation among populations considered as <i>Rana ridibunda, R. bedriagae</i> or <i>R. levantina</i>",journal article,"",37,1999
Assessment,,"",200682549,"Kaya, U., Cevik, I.E. and Erismis, U.C.","","",,58893474,Pelophylax bedriagae,"","","","",381-383,"","","",Turkish Journal of Zoology,"","",Published,New distributional records for <i>Rana bedriagae caralitana</i> in Anatolia,journal article,"",26,2002
Assessment,,"",200682549,"Sotiropoulos, K. and Lymberakis, P.","","",,58893474,Pelophylax bedriagae,"","","","",80-86,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,"","",Published,Declines and conservation of amphibians in Greece,book section,"","",2015
